group_taxid	group_name	kingdom	tax_phylum	tax_class	tax_order	tax_family	tax_genus	tax_species	taxonomy	n_blanks_present	mean_reads_blank	max_reads_blank	sum_reads_all_blanks	min_tier_blank	in_run28_blank	runs_present	prevalence	mean_reads_all_blanks	reads_run28	contamination_class	mean_rpm_blank	max_rpm_blank	std_rpm_blank	lot_batch_runs
72000	Kocuria rhizophila	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria rhizophila	Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Kocuria|Kocuria rhizophila	1	3.0	3	3	2	false	18	0.05263157894736842	0.15789473684210525	0	SPORADIC	16.671019655132174	16.671019655132174		""
70346	Acinetobacter variabilis	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter variabilis	Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter variabilis	1	3.0	3	3	2	false	15	0.05263157894736842	0.15789473684210525	0	SPORADIC	42.47667322695287	42.47667322695287		""
207340	Roseomonas mucosa	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Roseomonas	Roseomonas mucosa	Pseudomonadota|Alphaproteobacteria|Acetobacterales|Roseomonadaceae|Roseomonas|Roseomonas mucosa	1	3.0	3	3	2	false	17	0.05263157894736842	0.15789473684210525	0	SPORADIC	52.54676662229384	52.54676662229384		""
134533	Acinetobacter parvus	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter parvus	Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter parvus	1	3.0	3	3	2	false	31	0.05263157894736842	0.15789473684210525	0	SPORADIC	14.540871967622325	14.540871967622325		""
642	Aeromonas	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	""	Pseudomonadota|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
150247	Anoxybacillus	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Anoxybacillus	""	Bacillota|Bacilli|Bacillales|Anoxybacillaceae|Anoxybacillus	1	3.0	3	3	2	false	18	0.05263157894736842	0.15789473684210525	0	SPORADIC	16.671019655132174	16.671019655132174		""
1658665	Mitsuaria sp. 7	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Mitsuaria sp. 7	Pseudomonadota|Betaproteobacteria|Burkholderiales|Sphaerotilaceae|Roseateles|Mitsuaria sp. 7	1	3.0	3	3	2	false	22	0.05263157894736842	0.15789473684210525	0	SPORADIC	36.871343591760485	36.871343591760485		""
39791	Corynebacterium glucuronolyticum	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium glucuronolyticum	Actinomycetota|Actinomycetes|Mycobacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glucuronolyticum	1	3.0	3	3	2	false	15	0.05263157894736842	0.15789473684210525	0	SPORADIC	42.47667322695287	42.47667322695287		""
2654982	Paraburkholderia atlantica	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia atlantica	Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia atlantica	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
2053	Gordonia	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	""	Actinomycetota|Actinomycetes|Mycobacteriales|Gordoniaceae|Gordonia	1	3.0	3	3	2	false	17	0.05263157894736842	0.15789473684210525	0	SPORADIC	52.54676662229384	52.54676662229384		""
1353890	Achromobacter kerstersii	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter kerstersii	Pseudomonadota|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter kerstersii	1	3.0	3	3	2	false	29	0.05263157894736842	0.15789473684210525	0	SPORADIC	8.910935202649517	8.910935202649517		""
316	Stutzerimonas stutzeri	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas stutzeri	Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Stutzerimonas|Stutzerimonas stutzeri	1	3.0	3	3	2	false	23	0.05263157894736842	0.15789473684210525	0	SPORADIC	48.57906242409521	48.57906242409521		""
165697	Sphingopyxis	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingopyxidaceae	Sphingopyxis	""	Pseudomonadota|Alphaproteobacteria|Sphingomonadales|Sphingopyxidaceae|Sphingopyxis	1	3.0	3	3	2	false	29	0.05263157894736842	0.15789473684210525	0	SPORADIC	8.910935202649517	8.910935202649517		""
352475	Shinella zoogloeoides	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Shinella	Shinella zoogloeoides	Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Rhizobiaceae|Shinella|Shinella zoogloeoides	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
613	Serratia	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	""	Pseudomonadota|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia	1	3.0	3	3	2	false	29	0.05263157894736842	0.15789473684210525	0	SPORADIC	8.910935202649517	8.910935202649517		""
119219	Cupriavidus metallidurans	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus metallidurans	Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus metallidurans	1	3.0	3	3	2	false	29	0.05263157894736842	0.15789473684210525	0	SPORADIC	8.910935202649517	8.910935202649517		""
225991	Comamonas aquatica	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas aquatica	Pseudomonadota|Betaproteobacteria|Burkholderiales|Comamonadaceae|Comamonas|Comamonas aquatica	1	3.0	3	3	2	false	29	0.05263157894736842	0.15789473684210525	0	SPORADIC	8.910935202649517	8.910935202649517		""
3350178	Tahibacter sp. UC22_41	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Tahibacter	Tahibacter sp. UC22_41	Pseudomonadota|Gammaproteobacteria|Lysobacterales|Rhodanobacteraceae|Tahibacter|Tahibacter sp. UC22_41	1	3.0	3	3	2	false	31	0.05263157894736842	0.15789473684210525	0	SPORADIC	14.540871967622325	14.540871967622325		""
729	Haemophilus parainfluenzae	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parainfluenzae	Pseudomonadota|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus parainfluenzae	1	3.0	3	3	2	false	17	0.05263157894736842	0.15789473684210525	0	SPORADIC	52.54676662229384	52.54676662229384		""
82541	Cupriavidus gilardii	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii	Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus gilardii	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
108980	Acinetobacter ursingii	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter ursingii	Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter ursingii	1	3.0	3	3	1	false	31	0.05263157894736842	0.15789473684210525	0	SPORADIC	14.540871967622325	14.540871967622325		""
3137182	Caballeronia sp. S22	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia sp. S22	Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Caballeronia|Caballeronia sp. S22	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
106649	Acinetobacter guillouiae	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter guillouiae	Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter guillouiae	1	3.0	3	3	2	false	20	0.05263157894736842	0.15789473684210525	0	SPORADIC	39.107310459901974	39.107310459901974		""
334542	Rhodococcus qingshengii	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus qingshengii	Actinomycetota|Actinomycetes|Mycobacteriales|Nocardiaceae|Rhodococcus|Rhodococcus qingshengii	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
80878	Acidovorax temperans	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax temperans	Pseudomonadota|Betaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax|Acidovorax temperans	1	3.0	3	3	2	false	22	0.05263157894736842	0.15789473684210525	0	SPORADIC	36.871343591760485	36.871343591760485		""
1578	Lactobacillus	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	""	Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus	1	3.0	3	3	2	false	15	0.05263157894736842	0.15789473684210525	0	SPORADIC	42.47667322695287	42.47667322695287		""
2880934	Mesorhizobium sp. PAMC28654	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. PAMC28654	Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium sp. PAMC28654	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
1982251	Pahexavirus	Viruses	Uroviricota	Caudoviricetes	""	""	Pahexavirus	""	Uroviricota|Caudoviricetes|Pahexavirus	1	3.0	3	3	2	false	30	0.05263157894736842	0.15789473684210525	0	SPORADIC	12.830272600525186	12.830272600525186		""
1260	Finegoldia magna	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna	Bacillota|Tissierellia|Tissierellales|Peptoniphilaceae|Finegoldia|Finegoldia magna	1	3.0	3	3	2	false	17	0.05263157894736842	0.15789473684210525	0	SPORADIC	52.54676662229384	52.54676662229384		""
497	Psychrobacter	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	""	Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Psychrobacter	1	3.0	3	3	2	false	17	0.05263157894736842	0.15789473684210525	0	SPORADIC	52.54676662229384	52.54676662229384		""
28090	Acinetobacter lwoffii	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter lwoffii	Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter lwoffii	1	3.0	3	3	2	false	30	0.05263157894736842	0.15789473684210525	0	SPORADIC	12.830272600525186	12.830272600525186		""
488729	Burkholderia metallica	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia metallica	Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia metallica	1	3.0	3	3	1	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
37637	Corynebacterium pseudodiphtheriticum	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudodiphtheriticum	Actinomycetota|Actinomycetes|Mycobacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudodiphtheriticum	1	3.0	3	3	2	false	18	0.05263157894736842	0.15789473684210525	0	SPORADIC	16.671019655132174	16.671019655132174		""
358	Agrobacterium tumefaciens	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Rhizobiaceae|Agrobacterium|Agrobacterium tumefaciens	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
2864102	Pseudochrobactrum sp. Wa41.01b-1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Pseudochrobactrum	Pseudochrobactrum sp. Wa41.01b-1	Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Brucellaceae|Pseudochrobactrum|Pseudochrobactrum sp. Wa41.01b-1	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
269660	Methylobacterium brachiatum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium brachiatum	Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Methylobacteriaceae|Methylobacterium|Methylobacterium brachiatum	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
303	Pseudomonas putida	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas putida	1	3.0	3	3	2	false	25	0.05263157894736842	0.15789473684210525	0	SPORADIC	9.790803172220228	9.790803172220228		""
293	Brevundimonas diminuta	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas diminuta	Pseudomonadota|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas diminuta	1	3.0	3	3	2	false	30	0.05263157894736842	0.15789473684210525	0	SPORADIC	12.830272600525186	12.830272600525186		""
45972	Staphylococcus pasteuri	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pasteuri	Bacillota|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pasteuri	1	3.0	3	3	2	false	18	0.05263157894736842	0.15789473684210525	0	SPORADIC	16.671019655132174	16.671019655132174		""
3376990	Brevibacterium sp. GP-SGM9	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium sp. GP-SGM9	Actinomycetota|Actinomycetes|Micrococcales|Brevibacteriaceae|Brevibacterium|Brevibacterium sp. GP-SGM9	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
1654	Actinomyces	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	""	Actinomycetota|Actinomycetes|Actinomycetales|Actinomycetaceae|Actinomyces	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
170573	Staphylococcus pettenkoferi	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pettenkoferi	Bacillota|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pettenkoferi	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
1273	Micrococcus lylae	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus lylae	Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Micrococcus|Micrococcus lylae	1	3.0	3	3	2	false	22	0.05263157894736842	0.15789473684210525	0	SPORADIC	36.871343591760485	36.871343591760485		""
1583331	Porphyromonas pasteri	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas pasteri	Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas pasteri	1	3.0	3	3	2	false	17	0.05263157894736842	0.15789473684210525	0	SPORADIC	52.54676662229384	52.54676662229384		""
3034676	Rhodopseudomonas sp. BAL398	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Rhodopseudomonas	Rhodopseudomonas sp. BAL398	Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Nitrobacteraceae|Rhodopseudomonas|Rhodopseudomonas sp. BAL398	1	3.0	3	3	2	false	32	0.05263157894736842	0.15789473684210525	0	SPORADIC	15.342051027661716	15.342051027661716		""
3391424	Corynebacterium sp. LaCa117	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. LaCa117	Actinomycetota|Actinomycetes|Mycobacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium sp. LaCa117	1	3.0	3	3	2	false	17	0.05263157894736842	0.15789473684210525	0	SPORADIC	52.54676662229384	52.54676662229384		""
2838237	Leptospira sp. severe_002	Bacteria	Spirochaetota	Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	Leptospira sp. severe_002	Spirochaetota|Spirochaetia|Leptospirales|Leptospiraceae|Leptospira|Leptospira sp. severe_002	1	3.0	3	3	2	false	16	0.05263157894736842	0.15789473684210525	0	SPORADIC	40.0576830636116	40.0576830636116		""
1272	Kocuria varians	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria varians	Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Kocuria|Kocuria varians	1	3.0	3	3	1	false	18	0.05263157894736842	0.15789473684210525	0	SPORADIC	16.671019655132174	16.671019655132174		""
293958	Rhizobium lusitanum	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium lusitanum	Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Rhizobiaceae|Rhizobium|Rhizobium lusitanum	1	3.0	3	3	2	false	33	0.05263157894736842	0.15789473684210525	0	SPORADIC	10.3882792507973	10.3882792507973		""
848	Fusobacterium	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	""	Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium	1	2.0	2	2	1	false	15	0.05263157894736842	0.10526315789473684	0	SPORADIC	28.31778215130191	28.31778215130191		""
33889	Brevibacterium casei	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium casei	Actinomycetota|Actinomycetes|Micrococcales|Brevibacteriaceae|Brevibacterium|Brevibacterium casei	1	2.0	2	2	1	false	21	0.05263157894736842	0.10526315789473684	0	SPORADIC	14.084407856282702	14.084407856282702		""
401472	Corynebacterium ureicelerivorans	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium ureicelerivorans	Actinomycetota|Actinomycetes|Mycobacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ureicelerivorans	1	2.0	2	2	1	false	30	0.05263157894736842	0.10526315789473684	0	SPORADIC	8.553515067016791	8.553515067016791		""
47885	Pseudomonas oryzihabitans	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas oryzihabitans	Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas oryzihabitans	1	2.0	2	2	1	false	29	0.05263157894736842	0.10526315789473684	0	SPORADIC	5.940623468433012	5.940623468433012		""
3158172	Burkholderia sp. LMG 21824	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. LMG 21824	Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia sp. LMG 21824	1	2.0	2	2	1	false	31	0.05263157894736842	0.10526315789473684	0	SPORADIC	9.69391464508155	9.69391464508155		""
3132211	Brevundimonas phoenicis	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas phoenicis	Pseudomonadota|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas phoenicis	1	2.0	2	2	1	false	33	0.05263157894736842	0.10526315789473684	0	SPORADIC	6.925519500531533	6.925519500531533		""
2906062	Pseudomonas wenzhouensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas wenzhouensis	Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas wenzhouensis	1	1.0	1	1	1	false	22	0.05263157894736842	0.05263157894736842	0	SPORADIC	12.29044786392016	12.29044786392016		""
4952	Yarrowia lipolytica	Eukaryota	Ascomycota	Dipodascomycetes	Dipodascales	""	Yarrowia	Yarrowia lipolytica	Ascomycota|Dipodascomycetes|Dipodascales|Yarrowia|Yarrowia lipolytica	1	1.0	1	1	1	false	29	0.05263157894736842	0.05263157894736842	0	SPORADIC	2.970311734216506	2.970311734216506		""
39777	Veillonella atypica	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	Bacillota|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella atypica	1	1.0	1	1	1	false	17	0.05263157894736842	0.05263157894736842	0	SPORADIC	17.515588874097947	17.515588874097947		""
3233487	Pseudomonas sp. S2_H01	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. S2_H01	Pseudomonadota|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. S2_H01	1	1.0	1	1	1	false	23	0.05263157894736842	0.05263157894736842	0	SPORADIC	16.19302080803174	16.19302080803174		""
6198	Opisthorchis viverrini	Eukaryota	Platyhelminthes	Trematoda	Opisthorchiida	Opisthorchiidae	Opisthorchis	Opisthorchis viverrini	Platyhelminthes|Trematoda|Opisthorchiida|Opisthorchiidae|Opisthorchis|Opisthorchis viverrini	1	1.0	1	1	1	false	20	0.05263157894736842	0.05263157894736842	0	SPORADIC	13.035770153300657	13.035770153300657		""
172042	Rothia aeria	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia aeria	Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Rothia|Rothia aeria	1	1.0	1	1	1	false	30	0.05263157894736842	0.05263157894736842	0	SPORADIC	4.276757533508396	4.276757533508396		""
314722	Pseudoxanthomonas suwonensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudoxanthomonas	Pseudoxanthomonas suwonensis	Pseudomonadota|Gammaproteobacteria|Lysobacterales|Lysobacteraceae|Pseudoxanthomonas|Pseudoxanthomonas suwonensis	1	1.0	1	1	1	false	22	0.05263157894736842	0.05263157894736842	0	SPORADIC	12.29044786392016	12.29044786392016		""
2759692	Streptococcus sp. Marseille-Q3533	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. Marseille-Q3533	Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus sp. Marseille-Q3533	1	1.0	1	1	1	false	29	0.05263157894736842	0.05263157894736842	0	SPORADIC	2.970311734216506	2.970311734216506		""
3115615	Anaerococcus martiniensis	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus martiniensis	Bacillota|Tissierellia|Tissierellales|Peptoniphilaceae|Anaerococcus|Anaerococcus martiniensis	1	1.0	1	1	1	false	17	0.05263157894736842	0.05263157894736842	0	SPORADIC	17.515588874097947	17.515588874097947		""
117187	Fusarium verticillioides	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium verticillioides	Ascomycota|Sordariomycetes|Hypocreales|Nectriaceae|Fusarium|Fusarium verticillioides	1	1.0	1	1	1	false	30	0.05263157894736842	0.05263157894736842	0	SPORADIC	4.276757533508396	4.276757533508396		""
2703794	Serratia nevei	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia nevei	Pseudomonadota|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia nevei	1	1.0	1	1	1	false	30	0.05263157894736842	0.05263157894736842	0	SPORADIC	4.276757533508396	4.276757533508396		""
502	Kingella denitrificans	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	Kingella denitrificans	Pseudomonadota|Betaproteobacteria|Neisseriales|Neisseriaceae|Kingella|Kingella denitrificans	1	1.0	1	1	1	false	15	0.05263157894736842	0.05263157894736842	0	SPORADIC	14.158891075650955	14.158891075650955		""
1276	Kytococcus sedentarius	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Kytococcaceae	Kytococcus	Kytococcus sedentarius	Actinomycetota|Actinomycetes|Micrococcales|Kytococcaceae|Kytococcus|Kytococcus sedentarius	1	1.0	1	1	1	false	21	0.05263157894736842	0.05263157894736842	0	SPORADIC	7.042203928141351	7.042203928141351		""
95486	Burkholderia cenocepacia	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia	Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cenocepacia	1	1.0	1	1	1	false	31	0.05263157894736842	0.05263157894736842	0	SPORADIC	4.846957322540775	4.846957322540775		""
1660	Schaalia odontolytica	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia odontolytica	Actinomycetota|Actinomycetes|Actinomycetales|Actinomycetaceae|Schaalia|Schaalia odontolytica	1	1.0	1	1	1	false	20	0.05263157894736842	0.05263157894736842	0	SPORADIC	13.035770153300657	13.035770153300657		""
2857058	Mycobacterium sp. SMC-2	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. SMC-2	Actinomycetota|Actinomycetes|Mycobacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium sp. SMC-2	1	1.0	1	1	1	false	16	0.05263157894736842	0.05263157894736842	0	SPORADIC	13.352561021203867	13.352561021203867		""
3078084	Brevundimonas sp. S1H14	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. S1H14	Pseudomonadota|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas sp. S1H14	1	1.0	1	1	1	false	31	0.05263157894736842	0.05263157894736842	0	SPORADIC	4.846957322540775	4.846957322540775		""
